,StateName,Abbrev,Date,AvgPrice,Type,MORTGAGE30US,MonthlyPayment,AvgRent
290,New Mexico,NM,2015-06-30,310349.62411169097,Multifamily,4.02,831.74,871.9558638805419
291,Nebraska,NE,2015-06-30,262905.6166151206,Multifamily,4.02,704.59,843.2591187126399
292,Idaho,ID,2015-06-30,260627.53323152784,Multifamily,4.02,698.48,842.3009534446966
293,West Virginia,ID,2015-06-30,220781.90538767833,Multifamily,4.02,591.7,842.3009534446966
294,Hawaii,HI,2015-06-30,839577.5829210263,Multifamily,4.02,2250.07,1263.5162156624324
295,New Hampshire,NH,2015-06-30,361096.3209379221,Multifamily,4.02,967.74,1054.5838097343942
296,Maine,ME,2015-06-30,296383.19312598277,Multifamily,4.02,794.31,1052.5291265250198
297,Rhode Island,RI,2015-06-30,402517.0632528963,Multifamily,4.02,1078.75,1117.6397786630112
298,Montana,MT,2015-06-30,324807.22187127307,Multifamily,4.02,870.48,961.2214331582547
299,Delaware,DE,2015-06-30,420691.971387642,Multifamily,4.02,1127.45,1141.7132251918608
300,South Dakota,SD,2015-06-30,278287.0507845096,Multifamily,4.02,745.81,1159.262828069926
301,North Dakota,ND,2015-06-30,337223.11054705986,Multifamily,4.02,903.76,844.3315814208711
302,Alaska,AK,2015-06-30,435635.31031869753,Multifamily,4.02,1167.5,1066.4196904235475
304,Vermont,VT,2015-06-30,318428.36456176755,Multifamily,4.02,853.39,930.8670357249615
305,Wyoming,WY,2015-06-30,330084.6575381889,Multifamily,4.02,884.63,832.2373316053894
306,California,CA,2015-07-31,706126.45610588,Multifamily,3.98,1873.59,1322.807970261425
307,Texas,TX,2015-07-31,372018.2401500962,Multifamily,3.98,987.09,956.0868809311953
308,Florida,FL,2015-07-31,409040.7377593986,Multifamily,3.98,1085.32,1049.7554676395487
309,New York,NY,2015-07-31,443362.53235430695,Multifamily,3.98,1176.39,1030.8285028609448
310,Pennsylvania,PA,2015-07-31,295827.8216054317,Multifamily,3.98,784.93,920.4964194367567
311,Illinois,IL,2015-07-31,358769.6081056509,Multifamily,3.98,951.94,864.7921749757359
312,Ohio,OH,2015-07-31,254974.2497223179,Multifamily,3.98,676.53,893.9982830004642
313,Georgia,GA,2015-07-31,323204.64690147707,Multifamily,3.98,857.57,944.4185892915286
314,North Carolina,NC,2015-07-31,379897.89307308453,Multifamily,3.98,1008.0,930.500579021786
315,Michigan,MI,2015-07-31,260161.51404211568,Multifamily,3.98,690.3,905.8217518592943
316,New Jersey,NJ,2015-07-31,625222.6440807915,Multifamily,3.98,1658.92,1116.9398404240299
317,Virginia,VA,2015-07-31,527585.6314517623,Multifamily,3.98,1399.86,1009.0722185129084
318,Washington,WA,2015-07-31,435492.4822898284,Multifamily,3.98,1155.51,941.3094765564495
319,Arizona,AZ,2015-07-31,358834.20124021854,Multifamily,3.98,952.11,959.032259165701
320,Massachusetts,MA,2015-07-31,643438.8327994971,Multifamily,3.98,1707.26,1240.1032107619608
321,Tennessee,TN,2015-07-31,347058.6857616214,Multifamily,3.98,920.86,923.3802257894268
322,Indiana,IN,2015-07-31,269266.0244550874,Multifamily,3.98,714.45,833.5148188215629
323,Maryland,MD,2015-07-31,487165.9604078075,Multifamily,3.98,1292.61,1039.3107700728804
324,Missouri,MO,2015-07-31,290490.138663571,Multifamily,3.98,770.77,886.5019134985446
325,Wisconsin,WI,2015-07-31,243421.14225947252,Multifamily,3.98,645.88,936.0126658202619
326,Colorado,CO,2015-07-31,440860.9514655412,Multifamily,3.98,1169.75,981.2442938157232
327,Minnesota,MN,2015-07-31,339881.7482281954,Multifamily,3.98,901.82,945.9328630535489
328,South Carolina,SC,2015-07-31,321018.583110138,Multifamily,3.98,851.77,975.673706873106
329,Alabama,AL,2015-07-31,322734.3050927935,Multifamily,3.98,856.32,924.8276211696834
330,Louisiana,LA,2015-07-31,332836.78479390574,Multifamily,3.98,883.13,909.3930173587133
331,Kentucky,KY,2015-07-31,284653.5829299045,Multifamily,3.98,755.28,916.6544724231187
332,Oregon,OR,2015-07-31,424866.9954107691,Multifamily,3.98,1127.31,931.8118996783592
333,Oklahoma,OK,2015-07-31,305953.0250748039,Multifamily,3.98,811.8,851.308770247838
334,Connecticut,CT,2015-07-31,592558.5643662529,Multifamily,3.98,1572.26,1239.9428824234058
335,Utah,UT,2015-07-31,332497.86736099777,Multifamily,3.98,882.23,963.8148849236311
336,Iowa,IA,2015-07-31,271984.1728228378,Multifamily,3.98,721.66,893.85190603637
337,Nevada,NV,2015-07-31,354538.3489089752,Multifamily,3.98,940.71,893.490536476249
338,Arkansas,AR,2015-07-31,308547.18355299975,Multifamily,3.98,818.68,896.4784260144783
339,Mississippi,MS,2015-07-31,282163.7114403777,Multifamily,3.98,748.67,852.7295213329745
340,Kansas,KS,2015-07-31,273956.14028258115,Multifamily,3.98,726.9,827.2305188429804
341,New Mexico,NM,2015-07-31,310350.5584971003,Multifamily,3.98,823.46,875.6700650959605
342,Nebraska,NE,2015-07-31,263891.62180956086,Multifamily,3.98,700.19,848.7202403001121
343,Idaho,ID,2015-07-31,262157.65455900866,Multifamily,3.98,695.59,846.8561515744836
344,West Virginia,ID,2015-07-31,221675.1811607983,Multifamily,3.98,588.18,846.8561515744836
345,Hawaii,HI,2015-07-31,844208.4075927782,Multifamily,3.98,2239.97,1274.6780356497243
346,New Hampshire,NH,2015-07-31,362462.51215383207,Multifamily,3.98,961.73,1058.9781657884942
347,Maine,ME,2015-07-31,298316.7995896575,Multifamily,3.98,791.53,1054.0859669882977
348,Rhode Island,RI,2015-07-31,403881.83385058417,Multifamily,3.98,1071.63,1120.0273817821362
349,Montana,MT,2015-07-31,326817.1622495405,Multifamily,3.98,867.15,968.8849762409117
350,Delaware,DE,2015-07-31,421399.40126630705,Multifamily,3.98,1118.11,1142.3433684623478
351,South Dakota,SD,2015-07-31,279316.61552830663,Multifamily,3.98,741.12,1180.974487232063
352,North Dakota,ND,2015-07-31,339252.46351851913,Multifamily,3.98,900.15,850.3657147188297
353,Alaska,AK,2015-07-31,437779.5695033986,Multifamily,3.98,1161.58,1064.257423901197
355,Vermont,VT,2015-07-31,319511.3805887242,Multifamily,3.98,847.77,933.0628387648849
356,Wyoming,WY,2015-07-31,332068.907869431,Multifamily,3.98,881.09,837.9347027125472
357,California,CA,2015-08-31,706429.5233378308,Multifamily,3.84,1808.46,1324.9251086715385
358,Texas,TX,2015-08-31,373666.86944588926,Multifamily,3.84,956.59,957.2816639424185
359,Florida,FL,2015-08-31,410392.3973006293,Multifamily,3.84,1050.6,1054.7636555746922
360,New York,NY,2015-08-31,445372.9626013907,Multifamily,3.84,1140.15,1032.4446868035127
361,Pennsylvania,PA,2015-08-31,297102.1777561397,Multifamily,3.84,760.58,922.6477836070572
362,Illinois,IL,2015-08-31,359407.4822760408,Multifamily,3.84,920.08,865.7233994300742
363,Ohio,OH,2015-08-31,256143.26371039043,Multifamily,3.84,655.73,887.5612157382853
364,Georgia,GA,2015-08-31,324463.9411448804,Multifamily,3.84,830.63,945.9930063071558
365,North Carolina,NC,2015-08-31,380974.5758145626,Multifamily,3.84,975.29,931.868083941187
366,Michigan,MI,2015-08-31,261145.04891820555,Multifamily,3.84,668.53,910.0995320491915
367,New Jersey,NJ,2015-08-31,626847.9430566661,Multifamily,3.84,1604.73,1109.4240685751975
368,Virginia,VA,2015-08-31,527852.7463319665,Multifamily,3.84,1351.3,1013.3483829119185
369,Washington,WA,2015-08-31,438028.39284122805,Multifamily,3.84,1121.35,945.1267801582768
370,Arizona,AZ,2015-08-31,360608.2190808788,Multifamily,3.84,923.16,962.821042619361
371,Massachusetts,MA,2015-08-31,645494.962474896,Multifamily,3.84,1652.47,1242.5630024957904
372,Tennessee,TN,2015-08-31,348153.7357874604,Multifamily,3.84,891.27,925.1985344739699
373,Indiana,IN,2015-08-31,270455.5682097867,Multifamily,3.84,692.37,833.2215741304407
374,Maryland,MD,2015-08-31,486935.4730679539,Multifamily,3.84,1246.55,1040.2816304326698
375,Missouri,MO,2015-08-31,291649.46597132314,Multifamily,3.84,746.62,888.4630414230862
376,Wisconsin,WI,2015-08-31,244283.2573654491,Multifamily,3.84,625.37,930.3507045017514
377,Colorado,CO,2015-08-31,443645.2898293375,Multifamily,3.84,1135.73,983.899704077197
378,Minnesota,MN,2015-08-31,340523.2783840516,Multifamily,3.84,871.74,946.2190985801675
379,South Carolina,SC,2015-08-31,321921.54905080615,Multifamily,3.84,824.12,961.8237822384662
380,Alabama,AL,2015-08-31,323361.3811574769,Multifamily,3.84,827.81,927.2966985966834
381,Louisiana,LA,2015-08-31,333854.60243219434,Multifamily,3.84,854.67,908.8386307599935
382,Kentucky,KY,2015-08-31,285603.593639696,Multifamily,3.84,731.15,918.7763610678163
383,Oregon,OR,2015-08-31,428091.77313120855,Multifamily,3.84,1095.91,935.1274463790495
384,Oklahoma,OK,2015-08-31,306313.11016632407,Multifamily,3.84,784.16,849.6665770897931
385,Connecticut,CT,2015-08-31,591977.3288865034,Multifamily,3.84,1515.46,1242.0538388560574
386,Utah,UT,2015-08-31,335078.8466274019,Multifamily,3.84,857.8,965.2072217971448
387,Iowa,IA,2015-08-31,272386.111610868,Multifamily,3.84,697.31,895.2262917589161
388,Nevada,NV,2015-08-31,356495.3911775027,Multifamily,3.84,912.63,892.6425640111787
389,Arkansas,AR,2015-08-31,309395.1070452546,Multifamily,3.84,792.05,899.1964036932084
390,Mississippi,MS,2015-08-31,282980.7670175906,Multifamily,3.84,724.43,855.6140033847092
391,Kansas,KS,2015-08-31,274696.04236138327,Multifamily,3.84,703.22,825.8294286884628
392,New Mexico,NM,2015-08-31,310835.54607296764,Multifamily,3.84,795.74,875.9759320688049
393,Nebraska,NE,2015-08-31,265079.156663152,Multifamily,3.84,678.6,847.0916212252835
394,Idaho,ID,2015-08-31,263547.7371559251,Multifamily,3.84,674.68,846.6620014515728
395,West Virginia,ID,2015-08-31,222684.92940068853,Multifamily,3.84,570.07,846.6620014515728
396,Hawaii,HI,2015-08-31,848277.9770269188,Multifamily,3.84,2171.59,1283.1400736886617
397,New Hampshire,NH,2015-08-31,364209.67020128,Multifamily,3.84,932.38,1064.3654128249145
398,Maine,ME,2015-08-31,300230.9039816409,Multifamily,3.84,768.59,1061.2189799709345
399,Rhode Island,RI,2015-08-31,405578.4894010247,Multifamily,3.84,1038.28,1117.284063788499
400,Montana,MT,2015-08-31,328709.2116359808,Multifamily,3.84,841.5,967.1790367125251
401,Delaware,DE,2015-08-31,422863.0483291779,Multifamily,3.84,1082.53,1139.2217939880297
402,South Dakota,SD,2015-08-31,280719.41432592744,Multifamily,3.84,718.64,1147.6940451802525
403,North Dakota,ND,2015-08-31,340593.3795698255,Multifamily,3.84,871.92,851.2747409326369
404,Alaska,AK,2015-08-31,440131.6315451604,Multifamily,3.84,1126.74,1065.7531708916897
406,Vermont,VT,2015-08-31,321794.4386469642,Multifamily,3.84,823.79,930.8932375014925
407,Wyoming,WY,2015-08-31,334152.24811251205,Multifamily,3.84,855.43,835.9211374480627
408,California,CA,2015-09-30,706439.598449638,Multifamily,3.86,1817.9,1328.4584252637906
409,Texas,TX,2015-09-30,375538.5545060807,Multifamily,3.86,966.39,955.6086846567832
410,Florida,FL,2015-09-30,412146.99723276304,Multifamily,3.86,1060.59,1059.2995745858366
411,New York,NY,2015-09-30,448162.34113131143,Multifamily,3.86,1153.27,1033.677983818197
412,Pennsylvania,PA,2015-09-30,298483.5665165097,Multifamily,3.86,768.1,922.2813337055036
413,Illinois,IL,2015-09-30,360315.43274350994,Multifamily,3.86,927.21,865.4678818176267
414,Ohio,OH,2015-09-30,257474.94128415475,Multifamily,3.86,662.57,888.4276588500217
415,Georgia,GA,2015-09-30,326088.8136124507,Multifamily,3.86,839.14,945.6809175052215
416,North Carolina,NC,2015-09-30,382413.4162834065,Multifamily,3.86,984.08,931.5328661028856
417,Michigan,MI,2015-09-30,262295.65615026647,Multifamily,3.86,674.97,909.239240148839
418,New Jersey,NJ,2015-09-30,629357.783418222,Multifamily,3.86,1619.55,1111.5415430269156
419,Virginia,VA,2015-09-30,528706.6539291424,Multifamily,3.86,1360.54,1015.8468605455763
420,Washington,WA,2015-09-30,440895.8822132828,Multifamily,3.86,1134.57,946.8625799549031
421,Arizona,AZ,2015-09-30,362660.4730833772,Multifamily,3.86,933.25,964.0064106938199
422,Massachusetts,MA,2015-09-30,648913.3492129048,Multifamily,3.86,1669.87,1240.0586010886423
423,Tennessee,TN,2015-09-30,349469.95925102965,Multifamily,3.86,899.3,925.6427529952482
424,Indiana,IN,2015-09-30,271620.3359354658,Multifamily,3.86,698.97,834.8467294404635
425,Maryland,MD,2015-09-30,487424.5409033951,Multifamily,3.86,1254.31,1042.6937784727004
426,Missouri,MO,2015-09-30,292930.23964687786,Multifamily,3.86,753.81,887.6634778800046
427,Wisconsin,WI,2015-09-30,245334.56018839465,Multifamily,3.86,631.33,931.8680117159593
428,Colorado,CO,2015-09-30,446745.3896849998,Multifamily,3.86,1149.62,985.9341468721539
429,Minnesota,MN,2015-09-30,341593.5146444955,Multifamily,3.86,879.03,948.4041099378965
430,South Carolina,SC,2015-09-30,323038.63028937747,Multifamily,3.86,831.29,962.8321878817811
431,Alabama,AL,2015-09-30,324051.3824544241,Multifamily,3.86,833.89,924.7909154315328
432,Louisiana,LA,2015-09-30,334990.17966336204,Multifamily,3.86,862.04,907.8655308083779
433,Kentucky,KY,2015-09-30,286614.7758783586,Multifamily,3.86,737.56,916.7495272102798
434,Oregon,OR,2015-09-30,431763.3719690152,Multifamily,3.86,1111.07,940.8524267728875
435,Oklahoma,OK,2015-09-30,306937.62473505165,Multifamily,3.86,789.85,849.0715156836728
436,Connecticut,CT,2015-09-30,591967.6170121053,Multifamily,3.86,1523.33,1240.2438080812196
437,Utah,UT,2015-09-30,337749.4996118497,Multifamily,3.86,869.14,963.5147989896051
438,Iowa,IA,2015-09-30,273270.52994510444,Multifamily,3.86,703.22,893.8153816187905
439,Nevada,NV,2015-09-30,358002.8371195533,Multifamily,3.86,921.26,894.5203345125055
440,Arkansas,AR,2015-09-30,310254.527908345,Multifamily,3.86,798.39,899.4254730550266
441,Mississippi,MS,2015-09-30,283977.99790192326,Multifamily,3.86,730.77,857.6130530575049
442,Kansas,KS,2015-09-30,276042.85779807356,Multifamily,3.86,710.35,825.4196262836936
443,New Mexico,NM,2015-09-30,311900.0600244412,Multifamily,3.86,802.62,874.2654594678154
444,Nebraska,NE,2015-09-30,266581.43042576686,Multifamily,3.86,686.0,848.1859541712207
445,Idaho,ID,2015-09-30,265046.06124328106,Multifamily,3.86,682.05,848.2404609069963
446,West Virginia,ID,2015-09-30,224214.3980094363,Multifamily,3.86,576.98,848.2404609069963
447,Hawaii,HI,2015-09-30,853150.973510905,Multifamily,3.86,2195.44,1290.0478407918733
448,New Hampshire,NH,2015-09-30,366158.11824196624,Multifamily,3.86,942.25,1061.5523221917517
449,Maine,ME,2015-09-30,302288.33525091555,Multifamily,3.86,777.89,1053.5727450348113
450,Rhode Island,RI,2015-09-30,407579.7914766625,Multifamily,3.86,1048.84,1114.3493197216512
451,Montana,MT,2015-09-30,330556.25409657514,Multifamily,3.86,850.63,966.0969409792007
452,Delaware,DE,2015-09-30,424716.32595392264,Multifamily,3.86,1092.94,1130.0790504959414
453,South Dakota,SD,2015-09-30,282411.22533576825,Multifamily,3.86,726.74,1155.4997226923383
454,North Dakota,ND,2015-09-30,341354.56220309803,Multifamily,3.86,878.42,852.4268969193898
455,Alaska,AK,2015-09-30,443835.5853193098,Multifamily,3.86,1142.14,1072.088355406592
457,Vermont,VT,2015-09-30,325053.8428718618,Multifamily,3.86,836.47,931.9197385703692
458,Wyoming,WY,2015-09-30,336246.41583535494,Multifamily,3.86,865.27,837.2779467365664
459,California,CA,2015-10-31,707323.7171106158,Multifamily,3.76,1773.02,1330.9857498698686
460,Texas,TX,2015-10-31,377492.2398243479,Multifamily,3.76,946.25,951.4118162876255
461,Florida,FL,2015-10-31,414220.5062095737,Multifamily,3.76,1038.31,1065.0919567698804
462,New York,NY,2015-10-31,450874.5236693884,Multifamily,3.76,1130.19,1033.6635402770244
463,Pennsylvania,PA,2015-10-31,299279.72439776437,Multifamily,3.76,750.19,921.4444025030051
464,Illinois,IL,2015-10-31,361497.1243509268,Multifamily,3.76,906.15,864.9059591350134
465,Ohio,OH,2015-10-31,258584.1006012869,Multifamily,3.76,648.18,887.9900971649278
466,Georgia,GA,2015-10-31,327689.0153400134,Multifamily,3.76,821.41,942.4773947253476
467,North Carolina,NC,2015-10-31,384046.8049159285,Multifamily,3.76,962.68,931.4929997650671
468,Michigan,MI,2015-10-31,263288.8440665699,Multifamily,3.76,659.98,907.4760839283377
469,New Jersey,NJ,2015-10-31,631811.5396181686,Multifamily,3.76,1583.74,1106.261823115805
470,Virginia,VA,2015-10-31,530046.6968934415,Multifamily,3.76,1328.65,1014.0300950791744
471,Washington,WA,2015-10-31,444191.99091207754,Multifamily,3.76,1113.44,948.0500279671144
472,Arizona,AZ,2015-10-31,364565.8472418916,Multifamily,3.76,913.85,962.8383507020958
473,Massachusetts,MA,2015-10-31,652867.5892680805,Multifamily,3.76,1636.52,1239.2513580809211
474,Tennessee,TN,2015-10-31,350813.8750025869,Multifamily,3.76,879.37,926.0475948373538
475,Indiana,IN,2015-10-31,272525.77760065004,Multifamily,3.76,683.13,835.7845397117081
476,Maryland,MD,2015-10-31,488132.25296076754,Multifamily,3.76,1223.58,1042.654026220177
477,Missouri,MO,2015-10-31,293885.4941653306,Multifamily,3.76,736.67,887.442681563309
478,Wisconsin,WI,2015-10-31,246378.29950266497,Multifamily,3.76,617.59,933.6736273770679
479,Colorado,CO,2015-10-31,449859.19187693583,Multifamily,3.76,1127.65,986.5863284258955
480,Minnesota,MN,2015-10-31,342695.6012162851,Multifamily,3.76,859.02,948.1671216026382
481,South Carolina,SC,2015-10-31,324287.7126905082,Multifamily,3.76,812.88,961.6081811874924
482,Alabama,AL,2015-10-31,324659.2502360167,Multifamily,3.76,813.81,922.8583480463827
483,Louisiana,LA,2015-10-31,335778.2579536473,Multifamily,3.76,841.68,906.05370796991
484,Kentucky,KY,2015-10-31,287318.95494256314,Multifamily,3.76,720.21,915.2602780403494
485,Oregon,OR,2015-10-31,436027.4860602172,Multifamily,3.76,1092.98,942.3470575938383
486,Oklahoma,OK,2015-10-31,307166.35408804094,Multifamily,3.76,769.96,847.7091669000087
487,Connecticut,CT,2015-10-31,592419.8280022304,Multifamily,3.76,1485.0,1237.3253796988513
488,Utah,UT,2015-10-31,340260.23400395125,Multifamily,3.76,852.92,965.4809685615643
489,Iowa,IA,2015-10-31,274086.3868993025,Multifamily,3.76,687.04,893.6304124147122
490,Nevada,NV,2015-10-31,359298.97332895774,Multifamily,3.76,900.64,895.3102965891202
491,Arkansas,AR,2015-10-31,310994.1105369379,Multifamily,3.76,779.56,900.1774843309287
492,Mississippi,MS,2015-10-31,284747.72599229513,Multifamily,3.76,713.77,860.9424495865763
493,Kansas,KS,2015-10-31,277716.69951013994,Multifamily,3.76,696.14,824.7144099114714
494,New Mexico,NM,2015-10-31,312846.060651012,Multifamily,3.76,784.2,872.8686965427125
495,Nebraska,NE,2015-10-31,268040.4034338827,Multifamily,3.76,671.89,848.3390094924247
496,Idaho,ID,2015-10-31,266390.73873396363,Multifamily,3.76,667.75,847.6242609953653
497,West Virginia,ID,2015-10-31,225509.0979323052,Multifamily,3.76,565.28,847.6242609953653
498,Hawaii,HI,2015-10-31,857489.1367371883,Multifamily,3.76,2149.44,1295.0495801370168
499,New Hampshire,NH,2015-10-31,368055.3566457522,Multifamily,3.76,922.59,1060.4491097686562
500,Maine,ME,2015-10-31,303950.50912297075,Multifamily,3.76,761.9,1046.422871738985
501,Rhode Island,RI,2015-10-31,409592.5807279372,Multifamily,3.76,1026.71,1118.8024805988211
502,Montana,MT,2015-10-31,332184.2881836633,Multifamily,3.76,832.68,963.2240893321867
503,Delaware,DE,2015-10-31,425652.6020131223,Multifamily,3.76,1066.97,1132.7313310884933
504,South Dakota,SD,2015-10-31,283617.06736900914,Multifamily,3.76,710.93,1164.4039883612002
505,North Dakota,ND,2015-10-31,341547.1626736989,Multifamily,3.76,856.14,853.5146226524629
506,Alaska,AK,2015-10-31,445903.0892712813,Multifamily,3.76,1117.73,1077.1218742152885
508,Vermont,VT,2015-10-31,327505.45636999403,Multifamily,3.76,820.95,934.1964147577097
509,Wyoming,WY,2015-10-31,337645.40698152414,Multifamily,3.76,846.36,836.5049143485212
510,California,CA,2015-11-30,708504.9011939798,Multifamily,3.95,1865.73,1333.9396479883903
511,Texas,TX,2015-11-30,379241.26439559023,Multifamily,3.95,998.67,957.4842678005333
512,Florida,FL,2015-11-30,416285.6636064134,Multifamily,3.95,1096.22,1072.0874405746292
513,New York,NY,2015-11-30,452955.02394870046,Multifamily,3.95,1192.78,1034.8869238092614
514,Pennsylvania,PA,2015-11-30,299675.9701270584,Multifamily,3.95,789.15,923.116254282087
515,Illinois,IL,2015-11-30,362657.64251020254,Multifamily,3.95,955.0,863.4470358222035
516,Ohio,OH,2015-11-30,259364.36344736707,Multifamily,3.95,682.99,888.2883524059874
517,Georgia,GA,2015-11-30,329363.34902103915,Multifamily,3.95,867.32,943.6727393418653
518,North Carolina,NC,2015-11-30,385613.8541357948,Multifamily,3.95,1015.45,932.2278654591797
519,Michigan,MI,2015-11-30,264312.39822349563,Multifamily,3.95,696.02,908.4782237812931
520,New Jersey,NJ,2015-11-30,633522.3769561615,Multifamily,3.95,1668.28,1103.6331232952089
521,Virginia,VA,2015-11-30,531324.0658287193,Multifamily,3.95,1399.15,998.0924086163311
